country_code,state_province,city,latitude,longitude,station_count,port_count,fast_station_count,fast_port_count,fast_station_share,fast_port_share,max_power_kw,median_power_kw,dc_fast_station_count,dc_ultra_station_count,has_fast_dc,has_ultra_dc,is_fast_dominant,dev_stage,log_station_count
US,NY,Geneva,42.85972392307693,-77.00303807692308,13,13,4,4,0.3076923076923077,0.3076923076923077,50,3.7,4,0,1,0,FALSE,Growth,1.146128035678238
NL,UNKNOWN,Capelle aan den IJssel,51.93738896875,4.5721649375,32,43,0,0,0,0,22,11,0,0,0,0,FALSE,Growth,1.5185139398778875
BE,UNKNOWN,Gent,51.05367422222222,3.7199285,36,74,2,7,0.05555555555555555,0.0945945945945946,400,22,2,1,1,1,FALSE,Growth,1.568201724066995
GB,Central Bedfordshire,Toddington,51.947736,-0.501785,3,19,1,7,0.3333333333333333,0.3684210526315789,360,22,1,1,1,1,FALSE,Growth,0.6020599913279624
GB,England,Bedford,52.138615875,-0.463997375,8,25,3,4,0.375,0.16,150,7,3,2,1,1,FALSE,Growth,0.9542425094393248
US,NJ,Saddle Brook,40.89831933333333,-74.096144,3,3,1,1,0.3333333333333333,0.3333333333333333,50,40,1,0,1,0,FALSE,Growth,0.6020599913279624
SE,SKÅNE,SVEDALA,55.53592233333333,13.255367666666666,3,11,1,3,0.3333333333333333,0.2727272727272727,50,22,1,0,1,0,FALSE,Growth,0.6020599913279624
CA,BC,Lytton,50.223210333333334,-121.56302933333332,3,3,1,1,0.3333333333333333,0.3333333333333333,50,11.5,1,0,1,0,FALSE,Growth,0.6020599913279624
US,CA,Barstow,34.86798360869565,-117.04871095652172,23,54,11,42,0.4782608695652174,0.7777777777777778,350,6.6,11,7,1,1,FALSE,Growth,1.380211241711606
US,CA,Atascadero,35.49966163636364,-120.68168518181818,11,18,5,12,0.4545454545454546,0.6666666666666666,350,3.7,5,2,1,1,FALSE,Growth,1.0791812460476249
DE,Nordrhein-Westfalen,Bielefeld,52.01289326923077,8.538980423076923,26,63,4,10,0.15384615384615383,0.15873015873015872,150,22,4,1,1,1,FALSE,Growth,1.4313637641589874
CA,ON,Belleville,44.17731572413793,-77.40936793103448,29,52,10,33,0.3448275862068966,0.6346153846153846,200,3.7,10,2,1,1,FALSE,Growth,1.4771212547196624
GB,UNKNOWN,Aberdeen,57.146671999999995,-2.1389605333333335,60,131,14,30,0.23333333333333336,0.22900763358778625,300,22,14,2,1,1,FALSE,Growth,1.7853298350107671
US,CT,Manchester,41.796749000000005,-72.53294107692308,13,38,5,25,0.38461538461538464,0.6578947368421053,350,40,5,2,1,1,FALSE,Growth,1.146128035678238
SE,SKÅNE,MALMÖ,55.59241214285714,13.008504683673468,98,785,8,29,0.08163265306122448,0.03694267515923567,350,22,8,1,1,1,FALSE,Growth,1.99563519459755
GB,UNKNOWN,Birkenhead,53.38946272727273,-3.040694272727273,11,14,4,6,0.3636363636363637,0.42857142857142855,150,7,4,1,1,1,FALSE,Growth,1.0791812460476249
GB,UNKNOWN,Gaerwen,53.211762666666665,-4.289926666666666,3,18,1,12,0.3333333333333333,0.6666666666666666,250,22,1,1,1,1,FALSE,Growth,0.6020599913279624
US,FL,Nokomis,27.132419,-82.42791366666667,3,3,1,1,0.3333333333333333,0.3333333333333333,50,3.7,1,0,1,0,FALSE,Growth,0.6020599913279624
IN,Kerala,Thiruvananthapuram,8.496488086956521,76.9458802173913,23,62,10,33,0.43478260869565216,0.532258064516129,60,30,10,0,1,0,FALSE,Growth,1.380211241711606
DE,UNKNOWN,Wismar,53.89314066666666,11.442414,3,10,1,8,0.3333333333333333,0.8,120,43,1,0,1,0,FALSE,Growth,0.6020599913279624
SE,VÄRMLAND,SUNNE,59.865154999999994,13.128486,6,22,2,10,0.3333333333333333,0.4545454545454546,200,22,2,2,1,1,FALSE,Growth,0.8450980400142568
CZ,okres Frýdek-Místek,Frýdek-Místek,49.648355333333335,18.488714,3,3,1,1,0.3333333333333333,0.3333333333333333,50,22,1,0,1,0,FALSE,Growth,0.6020599913279624
AU,Queensland,Gunalda,-25.994198,152.562694,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Schleswig-Holstein,Kiel,54.304451666666665,10.121609,3,8,3,8,1,1,150,150,3,2,1,1,FALSE,Mature,0.6020599913279624
UA,Львівська область,с. Підберезівці,49.821942,24.160942,1,1,1,1,1,1,80,80,1,0,1,0,FALSE,Mature,0.3010299956639812
EE,Harju maakond,Kernu,59.15427,24.504426,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Walsall,190 Rising Sun Island,52.656694,-1.951414,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
SE,Hallands län,Trönninge,57.165613500000006,12.276437,2,2,2,2,1,1,100,75,2,0,1,0,FALSE,Mature,0.4771212547196624
JE,UNKNOWN,Grouville,49.196224,-2.031066,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
EE,Harju maakond,Kuusalu,59.448179,25.434852,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
RU,Красноярский край,Боготол,56.217088,89.545598,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,UNKNOWN,Sandaucourt,48.267291,5.863844,1,4,1,4,1,1,175,175,1,1,1,1,FALSE,Mature,0.3010299956639812
US,PA,Mountain Top,41.082911,-75.960697,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Algarve,Vale Paraíso,37.117733,-8.245283,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,IA,Bevington,41.3610565,-93.7897495,2,2,2,2,1,1,150,100,2,1,1,1,FALSE,Mature,0.4771212547196624
GB,Scotland,Lochinver,58.149638,-5.239911,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Hesse,Herborn,50.688524,8.295916,1,4,1,4,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,Ostholstein-Mitte,Sierksdorf,54.069481,10.75614,2,6,2,6,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
CA,QC,Rivière-au-Tonnerre,50.276069,-64.775066,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,UNKNOWN,Macinaggio,42.95768,9.455805,1,2,1,2,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Setúbal,Vila Nova de Santo André,38.057543,-8.787779,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
RO,Harghita,Gheorgheni,46.713155,25.567054,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Lower Saxony,Goslar,51.9201545,10.4341255,2,4,2,4,1,1,150,125,2,1,1,1,FALSE,Mature,0.4771212547196624
NO,Troms og Finnmark,VARDØ,70.3730515,31.1103035,2,6,2,6,1,1,150,100,2,1,1,1,FALSE,Mature,0.4771212547196624
NO,Troms og Finnmark,LEBESBY,70.461319,27.107246,1,4,1,4,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Mazarrón,37.5677125,-1.2686935,4,16,3,15,0.75,0.9375,150,80,3,1,1,1,FALSE,Mature,0.6989700043360189
ES,UNKNOWN,Mallén,41.901047,-1.421062,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
SE,Västra Götalands län,Kungälv,57.8760255,11.972339,2,5,2,5,1,1,180,115,2,1,1,1,FALSE,Mature,0.4771212547196624
HR,City of Zagreb,Buzin,45.749192,15.99138,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
AU,western australia,crawley,-31.978813,115.819373,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,TX,Junction,30.476082285714284,-99.75110228571428,7,14,6,13,0.8571428571428571,0.9285714285714286,150,50,6,1,1,1,FALSE,Mature,0.9030899869919436
ES,Galicia,Cedeira,43.649005,-8.044481,1,2,1,2,1,1,90,90,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,BG,Capriate San Gervasio,45.619373,9.531658,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Castilla-La Mancha,Villanueva de los Infantes,38.736737,-3.019679,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
BR,Bahia,Itaberaba,-12.517678,-40.285841,1,3,1,3,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
AT,Lower Austria,Gemeinde Aspang-Markt,47.55835,16.094131,1,2,1,2,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Campania,San Vitaliano,40.934704,14.492049,1,2,1,2,1,1,300,300,1,1,1,1,FALSE,Mature,0.3010299956639812
NL,Drenthe,De Wolden,52.6809535,6.363982,2,2,2,2,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
AU,Victoria,Mornington,-38.224499,145.039643,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
AT,Weiz,Hofstätten an der Raab,47.082224,15.739736,1,3,1,3,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,MC,Monaco,43.735119,7.420474,1,5,1,5,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Valencian Community,Cofrentes,39.229619,-1.059042,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Valencia,Rafelbunyol,39.588726,-0.328604,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
IT,NU,Loceri,39.854271,9.572991,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
US,OK,Davis,34.5056305,-97.17431875,4,8,4,8,1,1,200,125,4,2,1,1,FALSE,Mature,0.6989700043360189
ES,UNKNOWN,Altura,39.84895,-0.502058,1,2,1,2,1,1,180,180,1,1,1,1,FALSE,Mature,0.3010299956639812
RU,Рязанская область,село Поляны,54.704845,39.842655,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Lower Saxony,Uslar,51.65856,9.64028,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,West Yorkshire,Knottingley,53.708736,-1.252929,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
UA,Одеська область,Теплодар (промзона),46.462433,30.302978,1,1,1,1,1,1,160,160,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Kiefersfelden,47.61891,12.1996,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
SE,UNKNOWN,Spekeröd,58.024618,11.847881,1,2,1,2,1,1,360,360,1,1,1,1,FALSE,Mature,0.3010299956639812
IT,Apulia,Altamura,40.858476,16.592074,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
US,CO,Center,37.748417,-106.111854,1,1,1,1,1,1,200,200,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,Thuringia,Meuselwitz,51.03948,12.30052,1,4,1,4,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
FR,UNKNOWN,Vito,42.673057,9.301917,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,Saxony,Kodersdorf,51.22524,14.902487,1,1,1,1,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
PT,UNKNOWN,Algueirão-Mem Martins,38.788552,-9.340435,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
HR,UNKNOWN,Drniš,43.860268,16.156963,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Cantabria,Medio Cudeyo,43.39121,-3.744785,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
AU,New South Wales,Jerilderie,-35.354495,145.725005,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,Michigan,Farmington Hills,42.499022,-83.375349,1,4,1,4,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
TR,Fethiye,Muğla,36.59645,29.122067,2,2,2,2,1,1,180,130,2,1,1,1,FALSE,Mature,0.4771212547196624
ES,UNKNOWN,Portonovo,42.398747,-8.825399,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
FR,Ille et Vilaine,Guichen,47.973467,-1.813197,1,4,1,4,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
TR,TOKAT,PAZAR,40.286536,36.303903,1,2,1,2,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,Orne,La Ferté-Macé,48.587931,-0.359619,1,6,1,6,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Köthen (Anhalt),51.764312,11.986108,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Lauterecken-Wolfstein,Lauterecken,49.65615,7.590804,1,3,1,3,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
KR,UNKNOWN,Yeoju-si,37.240252,127.613783,1,8,1,8,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
IT,Trentino-Alto Adige - Südtirol,Rovereto,45.894124,11.036269,1,4,1,4,1,1,75,75,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,Nouvelle-Aquitaine,Guéret,46.167608,1.885334,1,6,1,6,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
FR,Bourgogne-Franche-Comté,Quetigny,47.310378,5.101535,1,8,1,8,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,Comunidad Foral de Navarra,Lónguida/Longida,42.776122,-1.385024,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
LT,UNKNOWN,Jundeliškės,54.57723,24.108925,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
US,OR,Oakland,43.5382245,-123.2891935,4,4,4,4,1,1,350,50,4,1,1,1,FALSE,Mature,0.6989700043360189
FR,UNKNOWN,Vemars,49.072941,2.551481,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,PA,Belle Vernon,40.174505,-79.8014275,2,2,2,2,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
GB,England,Lymington,50.75078,-1.553431,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Bavaria,Bamberg,49.900042,10.920746,2,4,2,4,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
SE,Hallands län,Tofta,57.168698500000005,12.2761655,2,5,2,5,1,1,300,275,2,2,1,1,FALSE,Mature,0.4771212547196624
CA,AB,Rocky View,51.20614425,-113.98735425,4,4,3,3,0.75,0.75,50,50,3,0,1,0,FALSE,Mature,0.6989700043360189
ES,Castile-La Mancha,Malagón,39.164077,-3.859391,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
JP,UNKNOWN,十和田市,40.642544,141.200226,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,Sogn og fjordane,SANDANE,61.777344,6.213241,1,4,1,4,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
PL,pomorskie,Wiślina,54.337397,18.735277,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Aichstetten,47.88002933333333,10.039845666666666,3,18,3,18,1,1,150,135,3,1,1,1,FALSE,Mature,0.6020599913279624
GB,England,Burntwood,52.680417,-1.93566,1,2,1,2,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Catalunya,Calonge,41.85990275,3.075792,4,9,4,9,1,1,100,60,4,0,1,0,FALSE,Mature,0.6989700043360189
FR,Pas de Calais,Arques,50.731602,2.278005,1,4,1,4,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
BR,RS,Santa Rosa,-27.852803,-54.476179,1,1,1,1,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
PY,Central,San Bernardino,-25.327095,-57.279775,1,1,1,1,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Worth,Turners Hill Rd,51.11852,-0.136085,1,9,1,9,1,1,75,75,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Friuli-Venezia Giulia,Tolmezzo,46.414808,13.0159,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Cabra,37.454531,-4.434819,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Emilia-Romagna,Fidenza,44.881666,10.094371,1,1,1,1,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
GB,West Yorkshire,Skipton,53.95949,-2.023407,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,UNKNOWN,Clermont-Ferrand,45.784313999999995,3.137688,2,18,2,18,1,1,250,150,2,1,1,1,FALSE,Mature,0.4771212547196624
US,MN,STEWARTVILLE,43.851571,-92.487817,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
DK,Midtjylland,ULSTRUP,56.391617,9.794775,1,4,1,4,1,1,135,135,1,0,1,0,FALSE,Mature,0.3010299956639812
US,Michigan,Plainwell,42.450116,-85.658131,1,2,1,2,1,1,160,160,1,1,1,1,FALSE,Mature,0.3010299956639812
US,PA,ALLENTOWN,40.554322,-75.489792,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,England,South Shields,54.987623,-1.437171,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,TX,Hamilton,31.706346,-98.122208,2,9,2,9,1,1,250,150,2,1,1,1,FALSE,Mature,0.4771212547196624
IE,Co. Dublin,Walkinstown,53.323595,-6.337015,1,4,1,4,1,1,180,180,1,1,1,1,FALSE,Mature,0.3010299956639812
IE,Co. Roscommon,Athlone,53.422423,-7.998056,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,Landes,Dax,43.691505,-1.050107,1,10,1,10,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
AU,QLD,Beenleigh,-27.714127,153.18963,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
AU,Western Australia,Butler,-31.638378,115.694299,1,1,1,1,1,1,124,124,1,0,1,0,FALSE,Mature,0.3010299956639812
US,GA,Cuthbert,31.771004,-84.787905,1,1,1,1,1,1,62.5,62.5,1,0,1,0,FALSE,Mature,0.3010299956639812
DE,Nordrhein-Westfalen,Frechen,50.917226,6.833447,1,4,1,4,1,1,300,300,1,1,1,1,FALSE,Mature,0.3010299956639812
AU,Victoria,Yea,-37.210062,145.426147,1,4,1,4,1,1,135,135,1,0,1,0,FALSE,Mature,0.3010299956639812
UA,Закарпатська область,Мукачево,48.451059,22.7162525,2,2,2,2,1,1,160,120,2,1,1,1,FALSE,Mature,0.4771212547196624
GB,England,Dulverton,51.040539,-3.552139,1,2,1,2,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
CA,UNKNOWN,Woodstock,43.111918,-80.738804,1,8,1,8,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Wolverhampton,Moseley Village,52.583826,-2.08571,1,3,1,3,1,1,75,75,1,0,1,0,FALSE,Mature,0.3010299956639812
CA,NB,Eel River Bar,48.035754,-66.401065,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Piemonte,Cherasco,44.645362,7.865915,1,4,1,4,1,1,300,300,1,1,1,1,FALSE,Mature,0.3010299956639812
CA,BC,Zeballos,49.990078,-126.849948,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ZA,Eastern Cape,Mooi Rivier,-29.221324,30.001558,1,2,1,2,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
LT,UNKNOWN,Strigailiškis,55.340455,26.134135,1,1,1,1,1,1,180,180,1,1,1,1,FALSE,Mature,0.3010299956639812
NZ,UNKNOWN,Ward,-41.829167,174.130944,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,Marche,Camerano,43.499466,13.561412,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Kingswinford,Stalling's Lane,52.505549,-2.164518,1,2,1,2,1,1,75,75,1,0,1,0,FALSE,Mature,0.3010299956639812
FR,UNKNOWN,Saint-Pantaléon-de-Larche,45.161015,1.440588,1,8,1,8,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
TW,Yilan County,Luodong,24.669373,121.765391,1,6,1,6,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,Valencian Community,Tibi,38.498536,-0.602731,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,Nordland,ULVSVÅG,68.117501,15.872362,1,6,1,6,1,1,350,350,1,1,1,1,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Salvaterra de Miño,42.084529,-8.496747,1,1,1,1,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
SK,UNKNOWN,Zilina,49.220512,18.740444,1,3,1,3,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ME,UNKNOWN,Bar,42.094453,19.091751,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,TX,EI Campo,29.200815,-96.278053,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IN,Karnataka,Kalaburagi,17.32725,76.8678,1,1,1,1,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
IT,TO,Riva presso Chieri,44.985289,7.869362,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
LT,UNKNOWN,"Saločiai, Pasvalio r.",56.24111,24.41328,1,1,1,1,1,1,180,180,1,1,1,1,FALSE,Mature,0.3010299956639812
QA,UNKNOWN,Lusail,25.38548,51.440872,1,12,1,12,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
TW,UNKNOWN,Tongluo,24.462022,120.759966,1,12,1,12,1,1,115,115,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,Finnmark,VARANGERBOTN,70.171704,28.555826,1,3,1,3,1,1,250,250,1,1,1,1,FALSE,Mature,0.3010299956639812
UA,Львівська область,Стрий,49.26083666666667,23.864992666666662,3,3,3,3,1,1,160,160,3,2,1,1,FALSE,Mature,0.6020599913279624
DK,Fredericia Municipality,Fredericia,55.535729,9.718493,1,4,1,4,1,1,235,235,1,1,1,1,FALSE,Mature,0.3010299956639812
IT,Calabria,Acri,39.488745,16.380315,1,2,1,2,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
SE,ÖSTERGÖTLAND,RINGARUM,58.33467,16.45428,1,3,1,3,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
IN,Keral,Kozhikode,11.234737,75.846707,1,2,1,2,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,UNKNOWN,Orkoien,42.820151,-1.689058,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Euskadi,Irun,43.33705725,-1.794108,8,15,6,10,0.75,0.6666666666666666,180,50,6,2,1,1,FALSE,Mature,0.9542425094393248
GB,England,Heywood,53.592203,-2.217071,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
JP,UNKNOWN,川上郡,43.501736,144.453537,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Barcelona,Llissá de Vall,41.573531,2.211325,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Catalunya,Parets del Vallès,41.560586666666666,2.2306873333333335,3,5,3,5,1,1,50,50,3,0,1,0,FALSE,Mature,0.6020599913279624
FR,Nord Pas de Calais,Hénin-Beaumont,50.392988,2.976678,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
UA,Тернопільска обл.,Теребовля,49.297016,25.697461,1,1,1,1,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Aveiro,"Requeixo, Nossa Senhora de Fátima e Nariz",40.580006,-8.581975,1,4,1,4,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
SE,NORRBOTTEN,JUNOSUANDO,67.42754,22.50724,1,4,1,4,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
CH,VD,Bussigny,46.555642,6.561004,1,14,1,14,1,1,120,120,1,0,1,0,FALSE,Mature,0.3010299956639812
PT,Lisboa,Quinta da Mimosa,38.615472,-9.108643,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
NZ,UNKNOWN,Kaitaia,-35.117365,173.268041,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Regal Centre,Daventry,52.256684,-1.161572,1,4,1,4,1,1,75,75,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,Fife,Rosyth,56.04498,-3.42771,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
PL,UNKNOWN,Lublin,51.2602885,22.57650975,4,7,4,7,1,1,250,50,4,1,1,1,FALSE,Mature,0.6989700043360189
IT,Veneto,Signoressa,45.754952,12.097781,1,2,1,2,1,1,150,150,1,1,1,1,FALSE,Mature,0.3010299956639812
DE,UNKNOWN,Oberstadion,48.1861,9.69115,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,HI,Makawao,20.8373725,-156.34486850000002,2,2,2,2,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
SE,UNKNOWN,Märsta,59.618053,17.857984,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
FI,Etelä-Pohjanmaa,HYLLYKALLIO,62.804462,22.8771,1,5,1,5,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
NO,Agder,ÅNA-SIRA,58.29375,6.43996,1,3,1,3,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
GB,West Midlands,Wednesbury,52.569651,-2.014492,1,2,1,2,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
IN,Karnataka,Yediyuru,12.987621,76.873329,1,1,1,1,1,1,60,60,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Comunidad de Madrid,Torres de la Alameda,40.407787,-3.371276,1,2,1,2,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
ES,Aragón,Zuera,41.8765505,-0.783363,2,6,2,6,1,1,150,135,2,1,1,1,FALSE,Mature,0.4771212547196624
US,VA,Stauton,38.133369,-79.043478,1,1,1,1,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
US,NE,Ainsworth,42.5501445,-99.852451,2,2,2,2,1,1,50,50,2,0,1,0,FALSE,Mature,0.4771212547196624
RE,UNKNOWN,Saint Benoît,-21.052476,55.715102,1,3,1,3,1,1,100,100,1,0,1,0,FALSE,Mature,0.3010299956639812
AU,New South Wales,Thrumster,-31.458281,152.827456,1,2,1,2,1,1,50,50,1,0,1,0,FALSE,Mature,0.3010299956639812
